joint_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22
r_arm_shx,0.39754417900359873,-0.651530102056759,0.33586239525269024,-1.0,0.0,0.0,0.0,0.06521739130434782,-0.802,-0.3142857142857143,-1.0,0.0,-1.0,0.6666666666666667,-0.34147826086956523,0.34147826086956523,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
r_arm_ely,0.39754417900359873,-0.7291977434257864,0.15242037253931207,0.0,0.2955166975124788,0.9553375746254922,0.0,0.682608695652174,-0.874,-0.3142857142857143,-1.0,0.0,-1.0,0.6666666666666667,0.0,0.682954347826087,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
r_arm_elx,0.39759044512622865,-0.780444954757601,0.035974790859869765,-0.9999987317275392,0.0015215211744567432,-0.00047065553016380484,0.0,-0.06521739130434782,-0.776,-0.3142857142857143,-1.0,0.0,-1.0,0.6666666666666667,-0.5122152173913044,0.0,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
r_arm_wry,0.39799137340898283,-0.7983366163214853,-0.2636824198894465,-0.00047066111901997263,-3.3151444469581293e-06,0.999999889233554,0.0,0.0,-0.95,-0.4285714285714286,-1.0,0.0,-1.0,0.6666666666666667,-0.6545652173913045,0.6545652173913045,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
r_arm_wrx,0.39799137340898283,-0.7983366163214853,-0.2636824198894465,-0.9999987317275387,0.001521521174456743,-0.0004706555301638046,-1.0,0.0,-0.95,-0.4285714285714286,-1.0,0.0,-1.0,0.6666666666666667,-0.38321739130434784,0.38321739130434784,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
hip_flexion_l,-0.006941608005802458,0.17340230780319676,-0.10889672390375937,0.0,1.0,0.0,0.0,-0.08695652173913045,-0.44999999999999996,-0.3142857142857143,-1.0,0.0,-1.0,0.6666666666666667,-0.1710421739130435,0.1710421739130435,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
hip_adduction_l,-0.006941608005802458,0.17340230780319676,-0.10889672390375937,-0.9210609940028851,0.0,-0.38941834230865047,0.0,0.0,0.06000000000000005,-0.3142857142857143,-1.0,0.0,-1.0,0.6666666666666667,-0.11382586956521741,0.11382586956521741,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
hip_rotation_l,0.21962935405516748,0.21711634271099012,-0.15023062020558064,0.38941834230865047,0.0,-0.9210609940028851,0.0,0.0,0.6799999999999999,-0.3142857142857143,-1.0,0.0,-1.0,0.6666666666666667,-0.35050869565217396,0.35050869565217396,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
knee_angle_l,0.5340907202723302,0.21711634271099012,-0.5143086033642146,0.0,1.0,0.0,0.0,0.1739130434782609,0.78,-0.3142857142857143,-1.0,0.0,-1.0,0.6666666666666667,-0.03782608695652174,0.512254347826087,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
ankle_angle_y_l,0.015191532696484655,0.21711634271099012,-0.9031354513921965,0.0,1.0,0.0,-1.0,-0.08695652173913045,0.48,-0.3142857142857143,-1.0,0.0,-1.0,0.6666666666666667,-0.2173913043478261,0.2173913043478261,1.0,1.0,0.875,1.0195599999999998,-0.3666032077561102,0.029417670890350855,0.9992844704038828
