joint_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22
FL_hip_joint,0.6052801212870988,0.2154567371663476,0.4011438839877737,1.0,0.0,0.0,0.0,0.02173913043478261,-0.9526,0.72,-1.0,-0.9,-1.0,-0.6666666666666666,-0.2276521739130435,0.2276521739130435,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
FL_thigh_joint,0.6052801212870988,0.647229332388386,0.4412548249601722,0.0,0.9950041652780258,0.09983341664682815,0.0,0.1739130434782609,-0.9526,0.72,-1.0,-0.9,-1.0,-0.6666666666666666,-0.34147826086956523,0.7588478260869566,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
FL_calf_joint,0.199869660616526,0.7145475074918433,-0.17995460454548717,0.0,0.9950041652780257,0.09983341664682817,-1.0,-0.32608695652173914,-0.9091400000000001,-0.10285714285714287,-1.0,-0.9,-1.0,-0.6666666666666666,-0.5918913043478261,-0.18212173913043478,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
FR_hip_joint,0.6052801212870988,-0.20712405432777514,0.4011438839877737,1.0,0.0,0.0,0.0,-0.02173913043478261,-0.9526,0.72,-1.0,-0.9,-1.0,-0.6666666666666666,-0.2276521739130435,0.2276521739130435,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
FR_thigh_joint,0.6052801212870988,-0.6388966495498136,0.4412548249601722,0.0,-0.9950041652780258,0.09983341664682815,0.0,-0.1739130434782609,-0.9526,0.72,-1.0,-0.9,-1.0,-0.6666666666666666,-0.7588478260869566,0.34147826086956523,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
FR_calf_joint,0.199869660616526,-0.7062148246532707,-0.17995460454548717,0.0,-0.9950041652780257,0.09983341664682817,-1.0,0.32608695652173914,-0.9091400000000001,-0.10285714285714287,-1.0,-0.9,-1.0,-0.6666666666666666,0.18212173913043478,0.5918913043478261,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
RL_hip_joint,-0.4210026122582826,0.2154567371663476,0.4011438839877737,-1.0,0.0,0.0,0.0,-0.02173913043478261,-0.9526,0.72,-1.0,-0.9,-1.0,-0.6666666666666666,-0.2276521739130435,0.2276521739130435,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
RL_thigh_joint,-0.4210026122582826,0.647229332388386,0.4412548249601722,0.0,0.9950041652780258,0.09983341664682815,0.0,0.2173913043478261,-0.9526,0.72,-1.0,-0.9,-1.0,-0.6666666666666666,-0.11382608695652174,0.9865,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
RL_calf_joint,-0.8965560283645273,0.6994351813449935,-0.040498662821572995,0.0,0.9950041652780257,0.09983341664682818,-1.0,-0.32608695652173914,-0.9091400000000001,-0.10285714285714287,-1.0,-0.9,-1.0,-0.6666666666666666,-0.5918913043478261,-0.18212173913043478,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
RR_hip_joint,-0.4210026122582826,-0.20712405432777514,0.4011438839877737,-1.0,0.0,0.0,0.0,0.02173913043478261,-0.9526,0.72,-1.0,-0.9,-1.0,-0.6666666666666666,-0.2276521739130435,0.2276521739130435,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
RR_thigh_joint,-0.4210026122582826,-0.6388966495498136,0.4412548249601722,0.0,-0.9950041652780258,0.09983341664682815,0.0,-0.2173913043478261,-0.9526,0.72,-1.0,-0.9,-1.0,-0.6666666666666666,-0.9865,0.11382608695652174,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
RR_calf_joint,-0.8965560283645273,-0.6911024985064209,-0.040498662821572995,0.0,-0.9950041652780257,0.09983341664682818,-1.0,0.32608695652173914,-0.9091400000000001,-0.10285714285714287,-1.0,-0.9,-1.0,-0.6666666666666666,0.18212173913043478,0.5918913043478261,-0.6,-0.5,-0.2500000000000001,-0.8211010823529411,-0.2462116191631396,-0.5598474806619625,-0.5246139303322389
